"t" "yr0" "Tt" "Vt" "dt" "Vdt"
2006 "2025" 0.632 7.208 1 NA
2007 "2025" 0.627 7.20796090197314 1 -3.90980268623053e-05
2008 "2025" 0.637 7.20792058364239 1 -4.03183307504662e-05
2009 "2025" 0.662 7.20787711214709 1 -4.34714952994852e-05
2010 "2025" 0.697 7.2078289772072 1 -4.81349398908648e-05
2011 "2025" 0.736 7.20777529423225 1 -5.36829749506751e-05
2012 "2025" 0.774 7.2077158380379 1 -5.9456194350993e-05
2013 "2025" 0.806 7.20765123084791 1 -6.4607189989907e-05
2014 "2025" 0.834 7.2075818940542 1 -6.93367937012468e-05
2015 "2025" 0.858 7.20750833463981 1 -7.35594143916884e-05
2016 "2025" 0.881 7.20743057962367 1 -7.77550161421559e-05
2017 "2025" 0.908 7.20734770956346 1 -8.28700602113486e-05
2018 "2025" 0.936 7.20725931476203 1 -8.83948014260838e-05
2019 "2025" 0.965 7.20716495681875 1 -9.43579432828301e-05
2020 "2025" 1.002 7.20706262616293 1 -0.000102330655823657
2021 "2025" 1.048 7.20694979933682 1 -0.000112826826107693
2022 "2025" 1.096 7.20682531039042 1 -0.000124488946394052
2023 "2025" 1.141 7.20668921091193 1 -0.000136099478493357
2024 "2025" 1.183 7.20654166717599 1 -0.000147543735936395
2025 "2025" 1.083 7.20642042453371 1 -0.000121242642281416
2026 "2025" 0.983 7.20632226255145 1 -9.8161982264422e-05
2027 "2025" 0.883 7.20624416444623 1 -7.80981052175278e-05
2028 "2025" 0.783 7.20618331696326 1 -6.08474829713046e-05
2029 "2025" 0.683 7.20613711027022 1 -4.6206693043338e-05
2030 "2025" 0.583 7.20610313786717 1 -3.39724030471444e-05
2031 "2025" 0.483 7.20607919651086 1 -2.39413563143387e-05
2032 "2025" 0.383 7.20606328615212 1 -1.5910358737159e-05
2033 "2025" 0.283 7.20605360988529 1 -9.67626682335521e-06
2034 "2025" 0.183 7.20604857390833 1 -5.03597696965841e-06
2035 "2025" 0.083 7.20604678749238 1 -1.78641594317241e-06
2036 "2025" 0 7.20604678749238 1 0
2037 "2025" 0 7.20604678749238 1 0
2038 "2025" 0 7.20604678749238 1 0
2039 "2025" 0 7.20604678749238 1 0
2040 "2025" 0 7.20604678749238 1 0
2041 "2025" 0 7.20604678749238 1 0
2042 "2025" 0 7.20604678749238 1 0
2043 "2025" 0 7.20604678749238 1 0
2044 "2025" 0 7.20604678749238 1 0
2045 "2025" 0 7.20604678749238 1 0
2046 "2025" 0 7.20604678749238 1 0
2047 "2025" 0 7.20604678749238 1 0
2048 "2025" 0 7.20604678749238 1 0
2049 "2025" 0 7.20604678749238 1 0
2050 "2025" 0 7.20604678749238 1 0
2051 "2025" 0 7.20604678749238 1 0
2052 "2025" 0 7.20604678749238 1 0
2053 "2025" 0 7.20604678749238 1 0
2054 "2025" 0 7.20604678749238 1 0
2055 "2025" 0 7.20604678749238 1 0
2056 "2025" 0 7.20604678749238 1 0
2057 "2025" 0 7.20604678749238 1 0
2058 "2025" 0 7.20604678749238 1 0
2059 "2025" 0 7.20604678749238 1 0
2060 "2025" 0 7.20604678749238 1 0
2061 "2025" 0 7.20604678749238 1 0
2062 "2025" 0 7.20604678749238 1 0
2063 "2025" 0 7.20604678749238 1 0
